巨成龙湾 , | 2室2厅 | 68.98平米 | 北 | 简装 | 有电梯,四公里,93万
金港大厦 , | 3室2厅 | 136平米 | 东南 | 简装,三峡广场,175万
睿尚MOHO , | 3室1厅 | 85平米 | 东 | 精装 | 有电梯,人和,125万
保利香槟花园D区 , | 2室1厅 | 80.5平米 | 东 | 简装 | 有电梯,龙头寺,120万
恒大中央广场 , | 3室1厅 | 91.26平米 | 南 | 精装 | 有电梯,江北嘴,175万
广电华府 , | 2室1厅 | 44.02平米 | 南 | 简装 | 有电梯,人和,70万
协信城 , | 2室1厅 | 52.02平米 | 东南 | 精装 | 有电梯,南坪,95万
鲁能星城星城汇 , | 3室2厅 | 101平米 | 西北 | 精装 | 有电梯,龙头寺,205万
恋城公寓 , | 2室1厅 | 82平米 | 东 | 简装 | 有电梯,城南新区,92万
恒大山水城 , | 1室1厅 | 55平米 | 北 | 精装 | 有电梯,照母山,95万
山千院西苑 , | 3室2厅 | 126.01平米 | 东南 | 毛坯 | 有电梯,六公里,162万
亚太商谷 , | 2室1厅 | 83.52平米 | 东南 | 毛坯 | 有电梯,南坪,85万
枫山绣景 , | 2室2厅 | 76.27平米 | 南 | 精装 | 有电梯,人和,88万
晋愉盛世融城C区 , | 2室1厅 | 70.58平米 | 东北 | 简装 | 有电梯,巴国城,94万
海语江山 , | 3室2厅 | 110.4平米 | 北 | 精装,海尔路,152万
依云雅筑 , | 2室1厅 | 54.21平米 | 南 | 精装 | 有电梯,松树桥,88万
北大资源博雅 , | 3室2厅 | 94.16平米 | 北 | 毛坯 | 有电梯,照母山,143万
康桥融府 , | 3室2厅 | 75平米 | 东北 | 毛坯 | 有电梯,照母山,120万
阳光城中央大道 , | 4室2厅 | 118.88平米 | 东 | 毛坯,滨江新城,93万
鲁能星城十街区 , | 4室2厅 | 129.31平米 | 南 | 精装 | 有电梯,龙头寺,210万
诺丁阳光 , | 3室1厅 | 86.89平米 | 东南 | 简装 | 有电梯,小龙坎,108万
法蓝西莊邸枫丹里 , | 3室2厅 | 83.9平米 | 东 | 精装 | 有电梯,茶园新区,110万
丽水菁苑 , | 3室1厅 | 132.14平米 | 南 | 精装 | 有电梯,大坪,155万
金茂悦 , | 2室2厅 | 59.64平米 | 东南 | 精装 | 有电梯,蟠龙,96万
渝能国际 , | 2室2厅 | 80.07平米 | 北 | 精装 | 有电梯,六公里,105万
中央香寓 , | 1室0厅 | 40.22平米 | 南 西 | 简装,黄泥磅,66万
万科城 , | 2室1厅 | 87平米 | 西北 | 精装 | 有电梯,照母山,129万
龙湖枫香庭 , | 4室2厅 | 146.29平米 | 南 | 简装 | 有电梯,观音桥,255万
龙湖郦江 , | 4室2厅 | 148.25平米 | 西南 | 毛坯 | 有电梯,弹子石,195万
长安锦绣城 , | 3室2厅 | 116平米 | 东南 | 精装 | 有电梯,龙溪,195万
兴茂晶蓝公馆 , | 3室2厅 | 87平米 | 南 | 精装 | 有电梯,石桥铺,119万
恒大山水城 , | 2室2厅 | 81.64平米 | 西北 | 精装 | 有电梯,照母山,125万
万科西城二期 , | 2室2厅 | 58.3平米 | 东南 | 精装 | 有电梯,蟠龙,92万
融创凡尔赛领馆二期 , | 3室1厅 | 114平米 | 西南 | 毛坯 | 有电梯,照母山,168万
御景华庭 , | 3室2厅 | 110平米 | 东 | 毛坯 | 有电梯,祥瑞片区,98万
依云雅筑 , | 3室2厅 | 85.14平米 | 西南 | 精装 | 有电梯,松树桥,128万
恒大御龙天峰 , | 2室2厅 | 93.75平米 | 西北 | 精装 | 有电梯,北滨路,178万
劲力五星城自由地 , | 1室1厅 | 46.35平米 | 东 | 精装 | 有电梯,北环,86万
国兴北岸江山东区 , | 2室2厅 | 84.2平米 | 东北 | 精装 | 有电梯,北滨路,143万
龙湖观山水 , | 3室2厅 | 126平米 | 南 | 简装 | 有电梯,融侨半岛,162万
奔力绿色空间 , | 2室1厅 | 75.51平米 | 西 | 简装 | 有电梯,龙头寺,108万
融创白象街 , | 3室2厅 | 148平米 | 西南 | 精装 | 有电梯,解放碑,298万
壹江城 , | 2室2厅 | 61平米 | 东南 | 精装 | 有电梯,石马河,90万
和记黄埔御峰 , | 1室1厅 | 40.23平米 | 东南 | 毛坯 | 有电梯,南坪,48万
龙湖源著南区 , | 3室2厅 | 122.53平米 | 东 | 毛坯 | 有电梯,石子山,280万
恒大城二期 , | 3室2厅 | 102.77平米 | 北 | 简装 | 有电梯,李家沱,122万
龙湖睿城 , | 2室2厅 | 64.68平米 | 北 | 精装 | 有电梯,大学城,72万
富力海洋 , | 2室1厅 | 83平米 | 南 | 精装 | 有电梯,观音桥,135万
恒大优活城 , | 2室2厅 | 70.82平米 | 西 | 毛坯,西永,75万
建工依山郡 , | 3室1厅 | 131.17平米 | 南 | 精装 | 有电梯,照母山,228万
奥园盘龙壹号 , | 3室1厅 | 85平米 | 西北 | 毛坯 | 有电梯,蟠龙,118万
鲁能星城十一街区 , | 2室2厅 | 89.43平米 | 北 | 毛坯 | 有电梯,龙头寺,162万
融侨半岛香弥山1号 , | 2室2厅 | 89.51平米 | 西 | 精装 | 有电梯,融侨半岛,120万
帝豪水岸印象 , | 2室2厅 | 73.22平米 | 南 | 精装 | 有电梯,龙洲湾,75万
北大资源博雅 , | 2室2厅 | 65.8平米 | 北 | 精装 | 有电梯,照母山,115万
公园大道上东汇菁澜三组团 , | 3室2厅 | 104.61平米 | 北 | 毛坯 | 有电梯,中央公园,138万
鲁能星城星城汇 , | 4室2厅 | 154平米 | 南 北 | 毛坯 | 有电梯,龙头寺,290万
龙湖春森彼岸 , | 4室2厅 | 160.12平米 | 南 | 毛坯 | 有电梯,北滨路,270万
鲁能星城十二街区 , | 3室2厅 | 129.43平米 | 东 | 简装 | 有电梯,龙头寺,210万
融侨城花漫庭 , | 4室2厅 | 140平米 | 西南 | 精装 | 有电梯,融侨半岛,215万
长安华都 , | 2室1厅 | 89.52平米 | 北 | 精装 | 有电梯,龙头寺,120万
公园大道上东汇菁澜三组团 , | 3室1厅 | 104.61平米 | 北 | 毛坯 | 有电梯,中央公园,148万
回龙湾 , | 4室1厅 | 154.09平米 | 东北 | 精装 | 有电梯,四公里,185万
金科visar国际 , | 3室2厅 | 108平米 | 东南 | 毛坯 | 有电梯,大坪,155万
依云雅筑 , | 3室2厅 | 80.42平米 | 南 | 精装 | 有电梯,松树桥,128万
融侨半岛香弥山2号 , | 3室2厅 | 133平米 | 北 | 精装 | 有电梯,融侨半岛,165万
恒大山水城 , | 3室2厅 | 92.12平米 | 西北 | 精装 | 有电梯,照母山,145万
智汇江南 , | 2室1厅 | 51平米 | 西北 | 精装 | 有电梯,南坪,65万
渝安龙都 , | 2室1厅 | 89平米 | 南 | 简装 | 有电梯,冉家坝,118万
新城丽园 , | 1室0厅 | 36平米 | 东南 | 简装 | 有电梯,黄泥磅,58万
融创玖玺国际 , | 2室2厅 | 90.02平米 | 南 | 毛坯 | 有电梯,南坪,123万
金江港湾 , | 2室2厅 | 77.84平米 | 东北 | 精装 | 有电梯,东部新城,57.8万
东海岸 , | 2室1厅 | 63平米 | 南 | 精装 | 有电梯,大石坝,90万
新江与城清晖岸 , | 4室2厅 | 159.29平米 | 西北 | 毛坯,大竹林,240万
渝高幸福九里 , | 3室2厅 | 98平米 | 西南 | 毛坯 | 有电梯,双山,120万
协信天骄溪悦 , | 3室2厅 | 94.01平米 | 东南 | 毛坯 | 有电梯,李家沱,101万
黄山大道东 , | 3室2厅 | 103平米 | 南 | 简装 | 有电梯,人和,152万
金科中央华府 , | 2室2厅 | 75.84平米 | 东南 | 毛坯 | 有电梯,茶园新区,85万
升伟中环广场 , | 1室2厅 | 57.16平米 | 南 | 精装 | 有电梯,大坪,89万
融创凡尔赛领馆三期 , | 3室2厅 | 104平米 | 东 | 毛坯 | 有电梯,照母山,145万
MI公馆 , | 3室2厅 | 88.6平米 | 东南 | 毛坯,回兴,105万
金阳罗马假日 , | 3室2厅 | 107平米 | 东南 | 精装 | 有电梯,四公里,135万
宗申金蓝湾 , | 2室2厅 | 74平米 | 南 | 精装,融汇半岛,85万
融侨半岛香弥山1号 , | 2室1厅 | 95.31平米 | 西南 | 精装 | 有电梯,融侨半岛,120万
南滨特区 , | 3室1厅 | 133平米 | 西南 | 毛坯 | 有电梯,南滨路,258万
越昕晖 , | 3室2厅 | 90平米 | 东南 | 毛坯 | 有电梯,融汇半岛,113万
海德旭园B区 , | 2室2厅 | 70平米 | 南 | 精装 | 无电梯,回兴,63万
商委集资楼 , | 2室1厅 | 93平米 | 东 | 精装,观音桥,135万
万科金色悦城一期 , | 2室2厅 | 75平米 | 东南 | 精装 | 有电梯,凤天路,118万
七彩空间 , | 2室1厅 | 46.11平米 | 东 | 精装 | 有电梯,黄泥磅,72万
骏逸第一江岸 , | 4室1厅 | 197.51平米 | 西北 | 毛坯 | 有电梯,丹龙路,230万
骏逸蓝山 , | 3室2厅 | 110.63平米 | 东 | 精装 | 有电梯,四公里,172万
中庚城F组团 , | 2室2厅 | 58.54平米 | 南 | 精装 | 有电梯,蔡家,78万
鲁能星城四街区 , | 3室2厅 | 126.58平米 | 南 | 简装 | 有电梯,龙头寺,175万
长安锦绣城 , | 3室2厅 | 119.68平米 | 西南 东北 | 简装 | 有电梯,龙溪,178万
万科渝园 ,  | 联排别墅 | 5室2厅 | 185.32平米 | 南 | 毛坯 | 无电梯,回兴,240万
恒大中央广场 , | 3室2厅 | 112.86平米 | 东南 | 精装 | 有电梯,江北嘴,192万
联发瞰青 , | 3室2厅 | 65.95平米 | 南 | 精装 | 有电梯,翠云,95万
城市经典 , | 2室1厅 | 68平米 | 东 | 精装 | 有电梯,观音桥,103万
上品拾陆 , | 1室1厅 | 55平米 | 东南 | 精装 | 有电梯,黄泥磅,85万
嘉华鑫城 , | 3室2厅 | 120平米 | 东南 | 简装 | 有电梯,大坪,163万
海宇西湖山水 ,  | 叠拼别墅 | 4室2厅 | 215.7平米 | 南 | 毛坯 | 无电梯,城南新区,180万
中海紫御江山紫峰 , | 3室1厅 | 148平米 | 北 | 毛坯 | 有电梯,江北嘴,250万
北大资源博雅二期 , | 3室2厅 | 100平米 | 东南 | 精装 | 有电梯,照母山,177万
曼哈顿小区 , | 3室2厅 | 105平米 | 东南 | 简装 | 有电梯,李家沱,105万
祥御巴山 , | 3室2厅 | 78平米 | 南 | 精装 | 有电梯,石桥铺,103万
骏逸第一江岸 , | 3室2厅 | 82.14平米 | 东南 | 精装 | 有电梯,丹龙路,112万
海语江山 , | 3室1厅 | 96.68平米 | 西北 | 毛坯 | 有电梯,海尔路,130万
万达广场钰邸 , | 2室1厅 | 69.23平米 | 东 | 毛坯 | 有电梯,南坪,97万
北大资源博雅二期 , | 3室2厅 | 95.87平米 | 东南 | 精装 | 有电梯,照母山,170万
江屿朗廷 , | 2室2厅 | 78平米 | 南 | 精装 | 有电梯,大坪,127万
新鸥鹏教育城央著天域 , | 3室2厅 | 91平米 | 南 北 | 精装 | 有电梯,五里店,175万
鼎山丽景 , | 2室2厅 | 83.9平米 | 东南 | 精装 | 有电梯,东部新城,55万
中豪公园尚城 , | 3室2厅 | 109.68平米 | 南 | 精装 | 有电梯,双山,136万
国奥村二期 , | 3室2厅 | 92.48平米 | 东南 | 毛坯 | 有电梯,石马河,123万
恒鑫名城三期 , | 2室2厅 | 72平米 | 南 | 精装 | 有电梯,石桥铺,92万
和记黄埔御峰 , | 3室2厅 | 122平米 | 西南 | 精装 | 有电梯,南坪,182万
康德国会山 , | 2室2厅 | 70.34平米 | 南 东北 | 毛坯 | 有电梯,南坪,96万
武夷滨江 , | 4室2厅 | 139.61平米 | 东南 | 精装 | 有电梯,南滨路,205万
巨成龙湾 , | 2室2厅 | 89.84平米 | 南 | 精装 | 有电梯,四公里,112万
金科中央御院二期 , | 2室2厅 | 70.45平米 | 南 | 毛坯 | 有电梯,茶园新区,85万
万友七季城C区 , | 2室1厅 | 71平米 | 南 | 精装 | 有电梯,六公里,98万
金科十年城西区 , | 2室2厅 | 77平米 | 南 | 简装 | 有电梯,石马河,115万
梧桐公馆 , | 2室1厅 | 63平米 | 南 | 毛坯 | 有电梯,龙头寺,103万
约克郡汀兰 , | 3室2厅 | 94.74平米 | 东南 | 精装 | 有电梯,照母山,168万
康桥融府 , | 2室2厅 | 68.55平米 | 东南 | 毛坯 | 有电梯,照母山,105万
龙湖水晶郦城郎苑 , | 3室2厅 | 121.09平米 | 西南 | 精装 | 有电梯,北环,220万
龙湖江与城薇澜岸 , | 3室2厅 | 130平米 | 南 | 精装 | 有电梯,大竹林,245万
万科金色悦城二期 , | 4室2厅 | 120平米 | 南 | 精装 | 有电梯,凤天路,190万
融汇半岛江上公馆 , | 3室2厅 | 97平米 | 南 | 毛坯 | 有电梯,融汇半岛,110万
绿洲华府 , | 2室2厅 | 81.33平米 | 东南 | 毛坯 | 有电梯,石坪桥,92万
北大资源博雅 , | 4室2厅 | 131.94平米 | 东南 | 毛坯 | 有电梯,照母山,266万
融景城锦峰 , | 4室1厅 | 143.87平米 | 南 | 毛坯 | 有电梯,五里店,225万
奥园越时代B区 , | 3室2厅 | 84.77平米 | 东南 | 毛坯 | 有电梯,茶园新区,96万
龙湖江与城熙溪地 , | 4室2厅 | 130.7平米 | 西南 | 毛坯 | 有电梯,大竹林,205万
聚丰江山汇 , | 3室2厅 | 93.43平米 | 东 | 简装 | 有电梯,南滨路,120万
金科小城故事 , | 2室2厅 | 80平米 | 东 | 精装 | 有电梯,人和,128万
华彩俊豪 , | 2室2厅 | 51.09平米 | 东 | 精装 | 有电梯,凤天路,73万
象屿两江公元 , | 2室1厅 | 76.79平米 | 西北 | 精装 | 有电梯,照母山,125万
奥林匹克花园新亚洲 , | 2室2厅 | 79.01平米 | 南 | 精装 | 有电梯,汽博中心,127万
同景国际城香溪美岸 , | 3室2厅 | 95.81平米 | 东北 | 毛坯 | 有电梯,茶园新区,113万
华宇北城中央 , | 2室2厅 | 73.29平米 | 北 | 毛坯 | 有电梯,龙头寺,120万
金辉城春上南滨 , | 3室2厅 | 108平米 | 西南 | 精装 | 有电梯,融侨半岛,169万
融创欧麓花园城剑桥郡二期 , | 3室2厅 | 89平米 | 东南 | 毛坯 | 有电梯,茶园新区,98万
龙湖花园南苑 , | 3室2厅 | 115平米 | 东 | 简装 | 有电梯,新牌坊,145万
旭辉御府 , | 2室1厅 | 43平米 | 西 | 精装 | 有电梯,龙洲湾,64万
龙湖悠山小筑 , | 3室2厅 | 77.92平米 | 南 | 毛坯 | 有电梯,礼嘉,110万
保利观澜悦城 , | 2室2厅 | 82.87平米 | 西南 | 毛坯 | 有电梯,海尔路,145万
伟岸摩登堡 , | 2室1厅 | 69.97平米 | 东南 | 简装 | 有电梯,嘉州,93万
同景国际城W组团 , | 2室1厅 | 43.67平米 | 东南 | 精装 | 有电梯,茶园新区,71万
渝开发上城时代 , | 2室2厅 | 79.7平米 | 南 | 精装 | 有电梯,鱼洞,82万
龙湖源著北区 , | 3室2厅 | 119平米 | 南 | 毛坯 | 有电梯,石子山,205万
融汇半岛观江 , | 3室2厅 | 139.58平米 | 东北 | 毛坯,融汇半岛,198万
奥园越时代D区 , | 3室2厅 | 85.53平米 | 南 | 毛坯,茶园新区,105万
国盛三千城 , | 2室1厅 | 66.46平米 | 西南 | 毛坯 | 有电梯,烈士墓,85万
里面 , | 1室0厅 | 40.86平米 | 北 | 毛坯 | 有电梯,上清寺,80万
旭辉城橙郡 , | 2室2厅 | 72.66平米 | 南 西 | 毛坯 | 有电梯,龙洲湾,84万
保利观澜 , | 2室1厅 | 71.85平米 | 北 | 精装 | 有电梯,海尔路,165万
龙湖源著北区 , | 3室2厅 | 139平米 | 西南 | 精装 | 有电梯,石子山,265万
华宇龙湾 , | 3室2厅 | 91.43平米 | 东北 | 精装 | 有电梯,龙洲湾,96万
北大资源博雅 , | 3室1厅 | 101.47平米 | 南 | 毛坯 | 有电梯,照母山,160万
招商花园城锦园 , | 2室2厅 | 80.28平米 | 西北 | 精装 | 有电梯,龙头寺,142万
西西里 , | 3室2厅 | 119.5平米 | 东南 | 精装 | 有电梯,东部新城,81.8万
晋愉岭海 , | 3室2厅 | 92平米 | 东南 | 精装 | 有电梯,双山,105万
佰度SOHO , | 1室0厅 | 36.3平米 | 东 | 简装 | 有电梯,新牌坊,56万
保利香槟花园C区 , | 2室2厅 | 82.75平米 | 西 | 精装 | 有电梯,龙头寺,120万
金茂悦 , | 3室2厅 | 95.35平米 | 东 | 毛坯 | 有电梯,蟠龙,130万
伟岸摩登堡 , | 2室1厅 | 59.74平米 | 西 | 简装 | 有电梯,嘉州,94万
旭辉城橙郡 , | 3室2厅 | 73.26平米 | 东 | 毛坯 | 有电梯,龙洲湾,86万
天江鼎城雅园 , | 3室2厅 | 140平米 | 南 | 精装 | 有电梯,龙头寺,210万
绿地海外滩 , | 3室2厅 | 86平米 | 东 | 简装 | 有电梯,鸿恩寺,136万
凤凰花苑 , | 1室1厅 | 57.58平米 | 南 | 精装 | 有电梯,凤天路,67万
明月香山 , | 3室2厅 | 105平米 | 东南 | 毛坯 | 有电梯,老城区,77.8万
同舟世纪苑 , | 3室2厅 | 138平米 | 东南 | 精装 | 有电梯,人和,147万
融汇温泉城童话里 , | 2室2厅 | 67.91平米 | 北 | 毛坯 | 有电梯,梨树湾,96万
津南明珠 , | 3室2厅 | 88.14平米 | 南 | 精装 | 无电梯,琅山片区,49万
金科十年城东区 , | 2室2厅 | 77.55平米 | 东北 | 精装 | 有电梯,石马河,123万
金科西城大院 , | 2室2厅 | 81.44平米 | 南 | 精装 | 有电梯,巴国城,103万
中兴渝景苑 , | 2室2厅 | 91.13平米 | 东北 | 精装 | 有电梯,人和,112万
法蓝西莊邸枫丹里 , | 2室2厅 | 66.79平米 | 南 | 精装 | 有电梯,茶园新区,92万
上海城 , | 2室1厅 | 95.7平米 | 北 | 简装 | 有电梯,南坪,145万
万达华城一期 , | 2室1厅 | 63平米 | 北 | 毛坯 | 有电梯,龙洲湾,76万
中渝山顶道国宾城 , | 2室2厅 | 96平米 | 西北 | 毛坯 | 有电梯,嘉州,185万
康德国会山 , | 3室1厅 | 81平米 | 东 | 精装 | 有电梯,南坪,116万
龙湖水晶郦城励苑 , | 3室2厅 | 120.3平米 | 南 | 毛坯 | 有电梯,北环,215万
金科天元道砚北A组团 , | 4室2厅 | 130平米 | 东南 | 毛坯,大竹林,210万
里面 , | 2室1厅 | 52.72平米 | 东 东南 | 精装 | 有电梯,上清寺,95万
招商花园城锦园 , | 1室1厅 | 59.91平米 | 西北 | 精装 | 有电梯,龙头寺,95万
渝高幸福九里 , | 3室1厅 | 84平米 | 北 | 毛坯 | 有电梯,双山,102万
曼哈顿小区 , | 2室2厅 | 61平米 | 东北 | 简装 | 有电梯,李家沱,66万
浩博方山境 , | 3室2厅 | 93.33平米 | 东南 | 精装 | 有电梯,城南新区,110万
国博领馆一期 , | 3室2厅 | 92.98平米 | 北 | 毛坯 | 有电梯,悦来,108万
金科廊桥水乡四组团 , | 3室2厅 | 86平米 | 南 | 精装 | 有电梯,大学城,92万
金科天元道一期三组团 , | 3室2厅 | 88平米 | 西南 | 毛坯 | 有电梯,大竹林,130万
国际社区观园一期 , | 3室1厅 | 126.06平米 | 东南 | 精装 | 有电梯,弹子石,180万
旭东家天下 , | 2室2厅 | 73.77平米 | 东南 | 简装 | 有电梯,工人村,85万
金科廊桥水乡四组团 , | 2室2厅 | 69平米 | 南 | 精装 | 有电梯,大学城,84万
旭辉城橙郡 , | 3室2厅 | 86平米 | 东南 | 毛坯 | 有电梯,龙洲湾,100万
国兴北岸江山东区 , | 1室1厅 | 47.98平米 | 西南 | 精装 | 有电梯,北滨路,89万
一米阳光 , | 2室2厅 | 72平米 | 东南 | 精装 | 有电梯,南坪,100万
协信星澜汇三期 , | 4室1厅 | 109平米 | 东 | 毛坯 | 有电梯,龙洲湾,110万
保利爱尚里尚佳 , | 3室2厅 | 79.66平米 | 南 | 精装 | 有电梯,石坪桥,120万
天府丽正丽云花园 , | 2室2厅 | 78.01平米 | 南 | 精装 | 有电梯,北碚郊县,48万
金科西城大院 , | 2室1厅 | 58平米 | 南 | 精装 | 有电梯,巴国城,76万
银茂江尚怡景 , | 3室2厅 | 96.31平米 | 南 | 毛坯 | 有电梯,龙洲湾,90万
龙湖春森彼岸 , | 3室2厅 | 103平米 | 南 | 精装 | 有电梯,北滨路,220万
兴旺华都 , | 2室1厅 | 84平米 | 东北 | 精装 | 有电梯,城南新区,62万
中交锦悦 , | 3室2厅 | 83.7平米 | 西 | 毛坯,龙洲湾,97万
融侨苹果城 , | 3室1厅 | 85.27平米 | 东南 | 精装 | 有电梯,六公里,118万
中渝都会首站 , | 1室1厅 | 54.86平米 | 东 | 简装 | 有电梯,嘉州,80万
御府观澜阁 , | 4室2厅 | 117.1平米 | 东南 | 精装 | 有电梯,龙洲湾,113万
鲁能领秀城骏府 , | 2室2厅 | 77.8平米 | 东 | 精装,茶园新区,110万
曦圆柳镇三期 , | 2室2厅 | 98平米 | 南 | 毛坯 | 无电梯,李家沱,98万
青青雅舍 , | 3室2厅 | 94.49平米 | 南 | 精装 | 有电梯,观音桥,125万
龙湖U城九组团 , | 1室2厅 | 51平米 | 南 | 简装 | 有电梯,大学城,65万
富士达锦绣格林 , | 3室2厅 | 113平米 | 南 | 精装 | 有电梯,大渡口区府,125万
国际社区观园二期 , | 3室2厅 | 133平米 | 西 | 精装 | 有电梯,弹子石,205万
艾德公馆 , | 1室1厅 | 53.5平米 | 东南 | 简装 | 有电梯,融汇半岛,60万
花园二村 , | 2室1厅 | 63平米 | 南 | 简装,南坪,62万
浦辉海棠晓月A区 , | 2室2厅 | 72平米 | 东 | 简装 | 有电梯,南滨路,95万
鲁能星城圆上 , | 3室2厅 | 119平米 | 北 | 精装 | 有电梯,龙头寺,228万
渝能明日城市 , | 3室2厅 | 118.4平米 | 东南 | 简装 | 有电梯,五里店,155万
观音桥Cosmo , | 1室1厅 | 51.57平米 | 南 | 精装 | 有电梯,观音桥,69.6万
骑缘名居 , | 3室2厅 | 145平米 | 东 | 精装,回兴,95万
国盛三千城 , | 2室1厅 | 76平米 | 南 | 精装 | 有电梯,烈士墓,105万
梧桐公馆 , | 2室1厅 | 70平米 | 南 | 精装 | 有电梯,龙头寺,132万
龙湖江与城原山时光 , | 2室2厅 | 81平米 | 东南 | 毛坯 | 有电梯,大竹林,130万
隆鑫西城汇 , | 2室2厅 | 77平米 | 南 | 精装 | 有电梯,蟠龙,102万
先登6号快线 , | 2室1厅 | 67.28平米 | 东南 | 精装,城南新区,78万
朵力尚美国际 , | 2室2厅 | 87平米 | 西南 | 精装 | 有电梯,二郎,108万
巴教村社区 , | 3室1厅 | 147.73平米 | 东南 | 简装,两路口,218万
龙湖水晶星座 , | 1室0厅 | 46平米 | 南 | 简装 | 有电梯,北环,60万
协信星澜汇二期 , | 4室2厅 | 102.87平米 | 东南 | 毛坯 | 有电梯,龙洲湾,120万
龙湖两江新宸云澜 , | 3室2厅 | 111平米 | 北 | 毛坯 | 有电梯,礼嘉,210万
庆业九寨印象 , | 2室2厅 | 84平米 | 北 | 精装 | 有电梯,龙头寺,126万
新江与城清晖岸 , | 4室2厅 | 159.84平米 | 南 | 毛坯,大竹林,300万
万科城 , | 3室2厅 | 108.27平米 | 东北 | 精装 | 有电梯,照母山,165万
金科西城大院 , | 2室1厅 | 79.63平米 | 东南 | 精装 | 有电梯,巴国城,100万
金科中央御院三期 , | 3室2厅 | 83平米 | 南 | 毛坯 | 有电梯,茶园新区,100万
南方上格林青海苑 , | 4室2厅 | 163.26平米 | 西 | 简装 | 有电梯,五里店,172万
中交公元时光 , | 2室2厅 | 72.79平米 | 南 | 精装 | 有电梯,巴国城,95万
万科西城二期 , | 2室2厅 | 53.23平米 | 东南 | 精装 | 有电梯,蟠龙,85万
蓝溪谷地 , | 2室2厅 | 79.66平米 | 东南 | 精装 | 有电梯,天星桥,108万
中交香悦岭 , | 3室2厅 | 98平米 | 南 | 精装 | 有电梯,巴国城,125万
金科中央公园城（江津） , | 3室2厅 | 83平米 | 东南 | 毛坯 | 有电梯,滨江新城,59万
财信渝中城 , | 2室1厅 | 61平米 | 北 | 精装 | 有电梯,解放碑,145万
阳光丽舍 , | 1室1厅 | 51.11平米 | 东南 | 精装,城南新区,63万
渝安龙都 , | 1室1厅 | 55.46平米 | 北 | 精装 | 有电梯,冉家坝,82万
中天阳光美地 , | 3室2厅 | 121平米 | 南 | 精装 | 无电梯,四公里,150万
东方家园 , | 3室2厅 | 127.7平米 | 西北 | 简装 | 有电梯,观音桥,145万
北大资源博雅 , | 3室1厅 | 75平米 | 西北 | 毛坯 | 有电梯,照母山,125万
上海城 , | 1室0厅 | 43.23平米 | 北 | 精装 | 有电梯,南坪,79万
万科城三期 , | 4室2厅 | 134.88平米 | 东南 | 精装 | 有电梯,照母山,214万
和记黄埔玥湖园 , | 3室2厅 | 104平米 | 东南 | 毛坯 | 有电梯,照母山,150万
耐德佳苑 , | 4室2厅 | 149.94平米 | 南 | 精装 | 有电梯,观音桥,200万
鼎祥风华美锦 , | 2室2厅 | 73平米 | 东南 | 精装 | 有电梯,龙溪,125万
康德国会山 , | 2室1厅 | 73.28平米 | 东 东北 | 精装 | 有电梯,南坪,111万
建工依山郡 , | 4室2厅 | 161平米 | 南 北 | 毛坯 | 有电梯,照母山,295万
锦江半岛 , | 3室2厅 | 116.26平米 | 南 北 | 毛坯 | 有电梯,东部新城,75万
鲁能星城星城汇 , | 3室2厅 | 134.23平米 | 东南 | 毛坯 | 有电梯,龙头寺,248万
翡翠明珠 , | 2室2厅 | 67平米 | 北 | 简装 | 有电梯,南坪,105万
金科十年城洋房 , | 4室2厅 | 134平米 | 南 北 | 毛坯 | 无电梯,石马河,205万
融汇温泉城童话里 , | 2室2厅 | 68平米 | 东南 | 精装 | 有电梯,梨树湾,105万
金阳牛津街 , | 2室1厅 | 57平米 | 东 | 精装 | 有电梯,站西路,76万
典雅龙海港湾 , | 2室2厅 | 83平米 | 西南 | 毛坯 | 有电梯,龙洲湾,78.8万
金科东方王榭 , | 3室2厅 | 158平米 | 北 | 精装 | 无电梯,人和,246万
珠江太阳城D区 , | 3室2厅 | 92.04平米 | 南 | 精装 | 有电梯,五里店,160万
奥林匹克花园红城 , | 3室1厅 | 122平米 | 东南 | 简装 | 有电梯,汽博中心,160万
东原星樾 , | 3室2厅 | 94.48平米 | 东南 | 毛坯 | 有电梯,照母山,130万
上海城 , | 1室0厅 | 43平米 | 南 | 简装 | 有电梯,南坪,80万
城市假日 , | 3室2厅 | 80.9平米 | 东 | 精装,回兴,88万
水木年华湖上 , | 1室1厅 | 51.29平米 | 西 | 精装 | 有电梯,祥瑞片区,36万
富州新城 , | 3室2厅 | 117.28平米 | 东 | 简装 | 有电梯,石桥铺,148万
典雅龙海港湾 , | 3室1厅 | 126平米 | 东南 | 精装 | 有电梯,龙洲湾,120万
恒大中央广场 , | 1室1厅 | 56平米 | 东南 | 精装 | 有电梯,江北嘴,110万
东原D7一期 , | 2室2厅 | 86平米 | 南 | 简装 | 有电梯,大石坝,136万
江畔华景 , | 1室1厅 | 57.78平米 | 南 | 简装 | 有电梯,黄桷坪,61万
北大资源博雅二期 , | 3室2厅 | 124.2平米 | 南 | 毛坯 | 有电梯,照母山,173万
爱加西西里 , | 2室1厅 | 90.28平米 | 北 | 精装 | 有电梯,汽博中心,138万
华侨城天际湾 , | 4室2厅 | 132.44平米 | 东北 | 毛坯 | 有电梯,礼嘉,199万
约克郡汀兰 , | 4室2厅 | 133平米 | 东南 | 精装 | 有电梯,照母山,268万
融创凡尔赛香榭 , | 3室1厅 | 97.86平米 | 东南 | 毛坯 | 有电梯,照母山,158万
